customer_id,total_spent,total_orders,last_purchase_date
15735,327.68,1,2010-10-14 13:38:00
13498,327.38,1,2009-12-09 15:26:00
16322,326.75,2,2011-12-08 15:41:00
12460,326.65,1,2010-09-09 13:51:00
13646,326.25,2,2010-11-05 12:13:00
18047,326.09,2,2010-11-23 13:11:00
17439,325.74,1,2010-02-22 12:48:00
12804,325.37,2,2010-08-31 11:58:00
13661,325.24,1,2010-04-15 14:58:00
15670,325.2,2,2011-02-16 10:50:00
13801,324.8,1,2011-10-04 10:15:00
15982,324.51,1,2010-04-13 15:47:00
12946,324.45,1,2010-09-29 10:14:00
18261,324.24,2,2011-10-27 15:36:00
16685,324.24,2,2011-10-09 13:58:00
13834,324.19,2,2010-05-12 10:27:00
17440,323.58,4,2011-07-06 11:54:00
13025,323.39,1,2009-12-08 10:02:00
16195,323.25,1,2009-12-16 14:09:00
14263,322.93,1,2010-10-12 14:09:00
16627,322.8,1,2011-09-21 14:38:00
14832,322.69,1,2010-03-19 15:14:00
16342,322.41,4,2011-09-25 14:36:00
14424,322.08,1,2011-11-22 11:48:00
15726,321.91,1,2010-11-14 16:12:00
18090,321.9,1,2010-10-14 12:32:00
13111,321.88,1,2009-12-21 09:00:00
17976,321.79,1,2010-12-02 13:49:00
17471,321.65000000000003,1,2010-08-22 11:53:00
14070,321.6,1,2010-01-24 12:27:00
15770,321.45,1,2010-04-06 11:47:00
14823,321.43,3,2011-06-12 13:12:00
17182,321.3,2,2010-10-13 10:09:00
15869,321.11,3,2011-03-07 17:23:00
15236,321.05,1,2011-02-14 10:52:00
15432,320.76,2,2011-11-16 16:30:00
14622,320.58000000000004,1,2011-06-08 12:42:00
13986,320.46,1,2011-11-22 15:00:00
17843,320.4,2,2011-02-09 15:33:00
17309,320.39,3,2011-09-05 15:20:00
16683,320.25,1,2010-06-24 10:36:00
13942,320.0,1,2010-06-23 12:35:00
13843,319.75,1,2010-11-23 17:48:00
16436,319.14,3,2010-02-09 13:19:00
16967,319.02,1,2011-06-03 14:24:00
17229,318.76,2,2011-09-04 13:56:00
16273,318.34,2,2010-03-01 13:24:00
15682,318.24,2,2010-04-19 15:30:00
14703,318.17,1,2011-11-25 09:23:00
17839,318.15,1,2011-10-28 17:27:00
18253,317.88,1,2010-03-07 12:38:00
17267,317.2,2,2011-08-04 17:22:00
15616,317.11,1,2010-09-27 13:10:00
17689,317.08,2,2010-11-16 13:22:00
16761,316.62,1,2011-09-04 11:15:00
15204,316.58,1,2010-12-17 13:49:00
12529,316.48,1,2010-06-29 13:10:00
13494,316.26000000000005,1,2011-02-01 11:58:00
17408,316.09000000000003,3,2011-06-29 12:53:00
18117,315.65,1,2011-11-14 12:47:00
12614,315.6,1,2011-03-07 10:22:00
15042,315.45,2,2011-05-24 16:25:00
16091,315.06,2,2011-07-08 08:45:00
17121,314.74,1,2010-11-02 11:47:00
14991,314.67,1,2010-10-05 13:01:00
18206,314.65999999999997,1,2010-06-04 13:47:00
12650,314.44,1,2011-12-06 16:34:00
18070,314.1,1,2010-02-08 13:28:00
15873,313.92,4,2010-07-28 12:41:00
15196,313.7,2,2010-10-03 10:50:00
13087,313.64,1,2009-12-13 15:16:00
16582,313.62,1,2011-08-18 17:02:00
12665,313.6,3,2011-01-19 08:34:00
13845,312.98,1,2011-10-06 08:25:00
15162,312.9,1,2009-12-08 13:14:00
13905,312.65000000000003,1,2009-12-07 11:41:00
15318,312.62,1,2011-12-06 11:30:00
13226,312.46,2,2011-03-11 14:35:00
12834,312.38,1,2011-03-02 09:49:00
17326,312.35,2,2010-10-27 15:38:00
14094,311.77,1,2010-09-26 11:58:00
14951,311.69,1,2011-09-21 15:15:00
12852,311.55,1,2011-02-18 08:47:00
13990,311.3,1,2011-05-10 15:19:00
15724,310.85,3,2011-05-22 14:40:00
16328,310.83,1,2010-05-25 14:02:00
13400,310.83,1,2010-05-06 09:00:00
13847,310.72,1,2009-12-20 10:41:00
16439,310.70000000000005,1,2009-12-17 14:22:00
15185,310.62,1,2011-09-30 14:06:00
14848,310.56,1,2010-10-31 12:22:00
15308,310.47,1,2011-03-10 13:08:00
15188,310.43,1,2009-12-14 13:30:00
13315,310.26,1,2010-01-19 15:34:00
14749,310.15,1,2010-08-17 12:36:00
13628,310.14000000000004,1,2010-02-01 14:44:00
17181,309.85,3,2011-10-13 14:48:00
15699,309.65,1,2011-11-22 08:26:00
16373,309.49,2,2010-11-22 15:50:00
12884,309.05,1,2011-09-12 13:10:00
15010,308.94,1,2011-11-04 12:42:00
16956,308.74,1,2011-11-22 08:56:00
16194,308.59999999999997,1,2010-11-29 13:28:00
14181,308.35,2,2010-10-25 08:27:00
13369,308.28000000000003,1,2010-12-09 11:30:00
14927,308.2,1,2010-11-08 12:30:00
15302,308.0,1,2009-12-09 13:11:00
15778,307.95,1,2010-10-04 15:10:00
13289,307.95,1,2009-12-16 11:53:00
16123,307.78,1,2011-10-19 09:18:00
13529,307.76,2,2011-09-22 09:15:00
14777,307.56,1,2010-11-01 12:50:00
13060,307.53,1,2011-03-31 11:37:00
17120,307.46,1,2011-04-20 15:21:00
13932,307.4,1,2011-02-18 12:02:00
15374,307.32,2,2011-08-03 09:59:00
14783,307.3,1,2010-02-18 16:16:00
17721,307.21,1,2010-02-18 15:18:00
13036,307.1,1,2010-01-24 11:35:00
13142,307.09,1,2011-11-20 16:07:00
15087,306.94,1,2011-03-03 10:34:00
13660,306.64,1,2010-11-04 16:10:00
16649,306.58,1,2010-07-07 15:41:00
13718,306.55,2,2011-04-07 13:24:00
18059,306.46,3,2011-11-16 16:49:00
16524,306.19,2,2010-09-19 13:37:00
17077,306.0,1,2010-05-10 16:36:00
15454,305.99,2,2010-12-12 14:21:00
15135,305.68,2,2011-04-14 19:16:00
16796,305.62,1,2011-09-11 14:01:00
16181,305.54,1,2011-09-27 13:38:00
15893,305.28000000000003,1,2010-08-15 11:12:00
13383,305.28000000000003,1,2010-06-14 11:45:00
15163,304.47,2,2011-11-21 13:10:00
18185,304.25,1,2011-04-04 13:42:00
16217,304.25,2,2011-04-18 13:31:00
16674,304.24,2,2011-10-16 11:31:00
17688,304.2,1,2010-11-11 10:41:00
14990,304.17,2,2010-04-06 13:54:00
17383,304.09,2,2011-12-05 17:36:00
16489,303.7,2,2010-11-24 14:40:00
14791,303.63,1,2010-04-12 10:24:00
14806,303.43,2,2011-09-25 15:32:00
18255,303.15,2,2011-09-11 13:16:00
16425,302.7,1,2011-02-10 14:30:00
14043,302.6,2,2010-08-05 18:18:00
18165,302.46000000000004,1,2011-06-15 13:23:00
17339,302.36,3,2011-09-06 13:29:00
17506,302.2,1,2011-09-25 11:39:00
15054,302.1,2,2011-11-27 15:02:00
15242,302.04,1,2010-10-13 15:33:00
16297,301.9,1,2011-03-16 08:29:00
13773,301.54,2,2010-11-08 11:49:00
15667,301.32,1,2011-10-31 10:56:00
15148,301.29,1,2011-11-29 08:21:00
13625,301.26,1,2010-04-22 10:50:00
16437,301.25,2,2010-11-23 16:59:00
12351,300.93,1,2010-11-29 15:23:00
16479,300.83,2,2011-11-29 13:40:00
16050,300.7,3,2011-06-19 11:44:00
17556,300.67,2,2011-05-18 10:48:00
17793,300.34,1,2011-11-14 14:24:00
14797,300.31,1,2010-07-20 14:07:00
17991,300.3,3,2011-04-28 15:58:00
17766,299.61,2,2010-11-23 14:29:00
12864,299.57,2,2011-07-24 13:03:00
13346,299.4,6,2010-09-03 11:41:00
17898,299.18,4,2011-09-15 14:56:00
13667,299.05,1,2011-07-13 15:42:00
12595,299.02,1,2010-07-23 09:10:00
15609,298.48,1,2011-06-08 13:00:00
17824,298.4,1,2011-10-19 14:14:00
12881,298.0,1,2011-03-09 11:44:00
18018,297.99,4,2011-08-23 17:37:00
16583,297.95,2,2010-12-01 12:03:00
14835,297.0,2,2010-06-29 10:08:00
17627,296.36,1,2010-08-18 11:27:00
13751,296.25,1,2011-02-24 15:56:00
12898,296.21000000000004,2,2010-09-02 08:08:00
13504,295.93,1,2011-10-06 13:20:00
14269,295.73,1,2010-09-26 12:53:00
14614,295.13,1,2010-11-18 13:04:00
16252,295.09,1,2010-11-22 11:57:00
16579,295.05,1,2010-10-10 11:58:00
17057,294.74,1,2010-04-22 19:21:00
17301,294.39,2,2011-11-18 13:43:00
15060,294.25,4,2011-12-01 13:47:00
17124,294.24,1,2011-06-07 14:02:00
17927,294.0,1,2009-12-18 11:03:00
15718,293.79,1,2010-06-17 16:20:00
14192,293.74,1,2010-11-16 17:44:00
15928,293.53,1,2010-02-21 15:16:00
17710,293.5,1,2010-10-12 07:49:00
16402,293.45,2,2011-03-20 12:25:00
17441,293.35,1,2009-12-07 13:32:00
17207,292.62,1,2010-02-25 19:08:00
16721,292.47,1,2011-03-22 16:08:00
16543,292.21,1,2010-04-27 11:38:00
13739,292.2,2,2011-11-21 13:35:00
14985,292.01,2,2011-05-25 14:29:00
13449,291.88,1,2011-11-16 08:28:00
17907,291.76,1,2010-03-09 12:33:00
17882,291.56,2,2010-11-25 14:40:00
16615,291.5,1,2010-03-23 15:13:00
18182,291.13,1,2010-09-02 14:25:00
17551,290.34,1,2010-12-15 14:12:00
15391,289.87,1,2010-05-04 15:04:00
16897,289.78000000000003,2,2011-02-13 15:02:00
13796,289.7,1,2010-07-28 14:45:00
15962,289.48,1,2010-09-16 13:48:00
15041,289.4,2,2011-06-22 16:16:00
14162,289.36,2,2011-06-19 11:36:00
15545,288.97,2,2011-10-16 13:24:00
17501,288.6,2,2011-05-03 09:47:00
16808,288.42,2,2011-09-01 19:34:00
16432,287.4,1,2011-10-06 13:59:00
17497,287.25,2,2010-11-14 14:17:00
13508,287.05,2,2011-04-10 11:58:00
14660,285.74,2,2011-09-14 11:34:00
14402,285.6,1,2010-02-25 13:20:00
17636,285.56,1,2011-11-20 14:40:00
16890,285.41,3,2010-08-20 11:23:00
13708,285.33,1,2011-03-13 13:46:00
12487,285.29999999999995,1,2009-12-09 11:36:00
16429,284.55,1,2011-08-25 13:54:00
15445,284.5,2,2011-03-20 15:06:00
17359,284.46,2,2011-11-28 14:37:00
15354,284.4,3,2010-04-15 16:24:00
13616,283.85,2,2010-05-20 12:59:00
15662,283.73,2,2010-02-16 16:47:00
13121,283.73,1,2011-03-15 16:47:00
13909,282.85,2,2010-10-12 17:22:00
15936,282.79,2,2010-11-25 16:39:00
13511,282.76,1,2010-02-01 12:10:00
12771,282.3,1,2010-08-11 11:51:00
16557,281.85,2,2011-11-15 14:04:00
13326,281.76,1,2010-10-03 16:00:00
13679,281.26,3,2010-08-03 12:13:00
18042,281.15,2,2011-10-17 11:49:00
15772,280.88,1,2010-10-17 13:33:00
12851,280.76,2,2011-09-04 12:41:00
13080,280.73,4,2011-06-13 14:59:00
14433,280.7,1,2010-08-31 12:35:00
14242,280.55,2,2011-04-19 11:46:00
13581,280.53000000000003,2,2011-02-03 14:41:00
17247,280.09000000000003,1,2011-11-24 15:21:00
15556,279.77,1,2011-11-15 16:08:00
14183,278.34,2,2010-10-24 14:45:00
14764,278.3,1,2011-10-24 11:54:00
14303,277.94,2,2010-10-28 15:37:00
15338,277.93,1,2010-01-31 14:25:00
15355,277.05,2,2011-11-10 13:44:00
13606,276.75,3,2011-11-10 17:46:00
13272,276.56,2,2011-11-08 14:00:00
12750,275.88,1,2011-08-03 09:13:00
13399,275.4,3,2010-09-01 13:59:00
16313,274.15000000000003,2,2011-12-06 13:02:00
17072,273.35,1,2010-03-24 16:33:00
12789,273.35,3,2011-10-05 13:34:00
13307,273.34,3,2011-08-11 17:14:00
17355,273.31,1,2010-11-18 13:18:00
13861,273.26,2,2010-10-06 14:20:00
17498,272.22,1,2011-09-25 12:25:00
13917,272.04,2,2011-10-21 09:56:00
14816,271.85,1,2011-05-26 13:16:00
17292,271.75,2,2010-08-24 17:14:00
14436,271.7,2,2011-09-02 10:13:00
13058,271.40000000000003,3,2011-11-15 12:43:00
15943,271.29,2,2010-02-28 12:49:00
17278,271.24,2,2011-04-12 13:10:00
18238,270.92,1,2010-07-12 12:51:00
14520,270.6,2,2011-12-08 09:46:00
16757,270.48,2,2011-01-25 11:59:00
12558,269.96,1,2011-12-02 10:41:00
18267,269.37,1,2010-02-05 08:43:00
15964,269.21000000000004,1,2010-02-14 15:30:00
13533,269.09,3,2011-06-10 11:54:00
17264,268.28,1,2010-10-11 12:52:00
12751,268.27,1,2010-09-21 12:49:00
18254,267.9,1,2010-05-07 14:37:00
14039,267.28000000000003,2,2011-11-06 13:48:00
15408,267.18,1,2011-03-20 15:02:00
15320,267.13,1,2011-10-26 13:27:00
15517,267.03,1,2011-04-20 14:02:00
15423,266.89,3,2011-11-01 14:01:00
17786,266.85,2,2011-09-15 12:51:00
14863,266.76,1,2011-11-10 15:04:00
13837,266.59000000000003,2,2011-05-12 12:10:00
15119,266.40000000000003,1,2011-04-08 09:08:00
14392,266.4,1,2010-10-03 12:56:00
12962,266.39,2,2011-12-02 15:55:00
13973,264.7,1,2011-02-25 15:21:00
16334,263.73,1,2010-08-04 16:38:00
13128,263.5,1,2010-03-18 15:08:00
16089,263.49,2,2010-11-18 13:51:00
12892,263.38,1,2010-11-08 09:51:00
17808,262.64,4,2010-06-09 10:44:00
13331,262.4,1,2010-11-03 08:04:00
17910,261.7,1,2009-12-13 16:04:00
14957,261.69,2,2011-03-31 17:59:00
12655,261.35,1,2010-10-12 09:17:00
13189,260.68,2,2011-11-21 10:39:00
17901,260.08,3,2011-11-10 17:29:00
17022,260.0,2,2011-11-08 17:09:00
16733,259.68,1,2010-06-28 10:12:00
17558,259.17,1,2010-11-11 14:36:00
13127,259.17,1,2011-09-23 10:26:00
17219,259.13,2,2011-11-08 11:25:00
15536,259.09,1,2010-10-26 16:31:00
14526,258.65,1,2010-11-15 13:32:00
13683,258.6,1,2010-09-08 10:00:00
16502,258.55,2,2010-03-29 13:44:00
15894,258.25,2,2011-03-31 13:50:00
13227,257.7,1,2011-05-22 11:47:00
15014,257.67,2,2011-10-27 20:07:00
16542,257.32,2,2011-10-17 10:47:00
15503,257.3,2,2010-12-12 10:57:00
15852,257.26,3,2011-06-06 11:22:00
14483,257.1,2,2011-03-03 10:26:00
15404,257.06,1,2010-11-29 11:03:00
14876,256.7,2,2010-07-06 14:57:00
14274,256.6,1,2010-01-22 12:51:00
12430,256.4,1,2011-10-27 15:09:00
13806,256.38,1,2011-10-07 11:43:00
17896,256.32,1,2011-11-16 13:59:00
17385,256.11,1,2011-11-25 11:02:00
13825,255.59,2,2010-03-28 11:02:00
14881,255.4,1,2011-11-20 11:06:00
16911,255.25,2,2010-03-14 12:18:00
12746,254.55,1,2010-06-17 10:41:00
12604,254.18,2,2011-09-21 14:08:00
14765,254.11,3,2011-11-10 19:53:00
17626,254.0,1,2010-04-16 12:15:00
16845,253.88,1,2010-03-31 13:09:00
13250,253.09,2,2010-09-05 11:33:00
17992,252.88,1,2010-11-15 13:04:00
15019,252.81,1,2011-03-18 12:35:00
15035,252.73000000000002,1,2011-09-11 11:08:00
13251,252.68,1,2010-11-02 13:20:00
16908,252.59,1,2009-12-17 13:35:00
15552,252.52,2,2011-05-06 14:47:00
16074,252.5,1,2010-11-14 13:19:00
13404,252.48999999999998,2,2011-12-08 15:37:00
13645,252.1,1,2011-08-11 16:11:00
17210,251.72,1,2010-11-12 12:15:00
16453,251.71,2,2010-06-27 12:46:00
16976,251.51999999999998,1,2011-03-17 16:33:00
14501,251.21,2,2011-06-09 12:02:00
14166,251.15,2,2010-07-22 19:42:00
18266,251.1,1,2010-10-01 15:33:00
16962,251.04,1,2010-10-26 11:36:00
15231,250.26,1,2010-03-28 15:12:00
17303,250.04,1,2010-12-13 13:32:00
15510,250.0,1,2011-01-13 12:10:00
16893,249.89000000000001,2,2010-12-08 12:06:00
12563,249.23999999999998,1,2010-10-27 09:52:00
13061,248.61,1,2011-09-28 16:04:00
13592,247.96,4,2011-11-04 09:49:00
16381,247.85,2,2010-11-09 09:56:00
15293,247.5,1,2010-02-12 11:54:00
18072,247.44,1,2011-06-07 10:44:00
13349,247.32,1,2011-11-29 08:07:00
14658,247.15,2,2011-12-04 15:35:00
14654,246.85999999999999,1,2009-12-01 12:57:00
15697,246.75,1,2010-01-19 09:10:00
13943,246.54,1,2010-05-11 11:30:00
15495,246.5,1,2010-11-25 13:46:00
15378,246.5,2,2010-09-03 11:30:00
15783,246.3,1,2011-11-29 09:50:00
18153,246.22,1,2010-02-18 15:50:00
16778,245.94,2,2011-09-26 13:48:00
14325,245.48000000000002,1,2010-05-19 09:20:00
14281,245.15,1,2010-10-27 14:45:00
12660,245.1,1,2011-11-28 13:26:00
15118,244.8,1,2011-07-28 14:54:00
15884,244.60000000000002,2,2010-10-03 15:55:00
16528,244.41,1,2011-12-06 12:45:00
18002,244.37,4,2010-11-29 10:57:00
14694,244.31,1,2010-04-01 19:46:00
13551,244.2,2,2011-01-24 14:46:00
17892,244.1,3,2011-10-14 16:49:00
17925,244.08,1,2010-12-02 10:10:00
13676,243.9,2,2010-06-18 17:30:00
16793,243.84,1,2011-10-13 15:08:00
13886,243.56,1,2011-09-29 13:17:00
16215,242.35,1,2011-09-20 10:18:00
15543,242.26,2,2011-02-24 15:26:00
17009,242.06,1,2010-06-06 16:01:00
13445,241.9,1,2010-03-23 15:34:00
13582,241.68,2,2010-11-15 11:34:00
15776,241.62,1,2011-07-29 13:46:00
14774,241.45,1,2010-06-29 12:26:00
14523,241.09,1,2011-08-23 13:13:00
16427,241.06,2,2011-03-21 17:10:00
16508,240.95,1,2010-03-19 13:41:00
13674,240.68,1,2010-10-03 10:41:00
15286,240.55,1,2011-10-21 11:08:00
15336,240.5,1,2010-11-03 12:39:00
15931,239.9,1,2010-10-07 16:46:00
15690,239.76,2,2011-12-05 15:59:00
13570,239.49,1,2011-04-10 13:36:00
13789,239.45999999999998,1,2010-11-16 15:31:00
17684,239.41,1,2011-10-27 11:10:00
12663,239.4,2,2010-03-25 09:40:00
17981,239.12,1,2010-10-25 10:40:00
13275,238.86,2,2010-11-21 12:09:00
12561,238.85,1,2011-02-10 11:39:00
12718,238.25,1,2011-09-29 16:38:00
16280,238.05,1,2009-12-14 15:49:00
14982,237.78,1,2010-05-16 15:52:00
17877,237.60999999999999,1,2011-06-22 13:00:00
14586,237.36,1,2011-03-08 10:04:00
15457,237.07,1,2011-03-22 15:31:00
12732,236.26000000000002,1,2011-06-13 11:33:00
13088,236.11,1,2010-10-18 15:35:00
16026,236.09,1,2011-10-27 13:53:00
17093,235.88,1,2010-04-26 10:22:00
17872,235.87,1,2010-11-23 12:02:00
16046,235.78,1,2010-05-26 13:18:00
12392,234.75000000000003,1,2010-04-27 14:04:00
13114,234.38,1,2009-12-09 09:56:00
14473,234.34,2,2011-09-26 15:10:00
17060,234.24,1,2011-03-18 13:27:00
13009,234.0,1,2010-02-05 12:22:00
12736,234.0,1,2011-01-11 07:57:00
13348,233.76,1,2011-10-06 17:28:00
14153,233.4,1,2010-08-13 14:35:00
15294,233.35,1,2010-10-25 11:45:00
13129,233.25,2,2010-09-13 13:47:00
16302,233.22,1,2011-08-05 09:44:00
17055,232.85,1,2010-09-20 12:21:00
13678,232.6,1,2011-07-11 10:14:00
18213,232.48000000000002,1,2011-04-17 10:21:00
13608,232.05,1,2010-06-17 12:28:00
14995,231.98000000000002,2,2011-11-01 11:39:00
16408,231.93,1,2010-04-27 14:08:00
17151,231.90000000000003,1,2009-12-04 14:56:00
17136,231.68,1,2010-02-15 13:13:00
18279,231.33999999999997,1,2010-07-08 14:48:00
15487,231.32,1,2010-01-29 12:07:00
18030,230.64999999999998,2,2011-12-05 16:37:00
17125,230.5,1,2011-10-20 14:41:00
13960,230.22,2,2011-11-18 15:27:00
18197,230.1,1,2010-05-13 10:46:00
14314,229.8,2,2011-08-25 10:39:00
14017,229.75,1,2010-05-17 14:52:00
12812,229.64000000000001,1,2011-10-26 09:54:00
13403,229.5,3,2011-11-22 08:28:00
17185,229.46,3,2010-04-27 12:15:00
15528,229.33,1,2011-03-30 16:14:00
17743,229.2,1,2010-09-17 14:54:00
17347,228.96,1,2011-09-14 13:12:00
15273,228.96,1,2010-04-19 11:31:00
13146,228.91,1,2011-11-13 15:29:00
17066,228.34,1,2009-12-13 13:24:00
14458,228.07,1,2010-11-24 12:43:00
16760,228.0,1,2010-10-05 15:55:00
15566,227.87,2,2010-11-12 12:11:00
14363,227.47000000000003,2,2010-11-02 17:01:00
17868,227.15,1,2010-11-18 18:55:00
16740,226.91,1,2010-11-09 13:34:00
15451,226.85999999999999,2,2010-10-01 13:40:00
13651,226.85,3,2011-11-04 14:59:00
18005,226.47,2,2011-12-06 11:51:00
14718,226.42,1,2010-10-25 13:07:00
17993,225.99,1,2010-04-01 14:23:00
14069,225.81,2,2010-07-13 12:12:00
17915,225.78,1,2010-06-06 13:22:00
16622,225.4,1,2010-06-14 10:44:00
16587,225.15,1,2011-04-21 15:51:00
14357,225.12,1,2011-10-27 16:23:00
13619,224.94,2,2010-06-13 11:39:00
16346,224.51,1,2010-11-19 15:55:00
15175,224.14,1,2011-09-29 11:31:00
12914,223.98,1,2010-11-04 12:28:00
16753,223.92000000000002,1,2011-10-12 13:14:00
14928,223.91000000000003,1,2010-03-22 09:14:00
16562,223.85999999999999,1,2010-08-20 11:45:00
13926,223.85000000000002,1,2011-11-16 13:16:00
17967,223.42,2,2010-12-03 11:19:00
18131,222.95999999999998,1,2010-03-18 08:48:00
12887,222.4,1,2010-11-21 11:18:00
14596,222.22,1,2010-03-23 12:13:00
15788,221.83,1,2010-07-19 12:48:00
14445,221.65,1,2010-09-10 11:09:00
17261,221.59,1,2010-07-18 11:49:00
17087,221.53,1,2009-12-02 10:41:00
14960,221.27,2,2011-12-01 12:54:00
13419,221.06,1,2011-10-07 12:49:00
12821,220.8,2,2011-05-09 15:51:00
16482,220.62,1,2011-11-24 12:33:00
13033,220.55,2,2010-12-17 14:23:00
18132,220.13,1,2010-07-23 16:54:00
18114,220.1,1,2011-02-22 13:20:00
13454,219.87,1,2010-03-08 14:40:00
13992,219.5,3,2011-11-09 15:23:00
14074,219.4,1,2010-03-26 13:55:00
15096,219.39000000000001,1,2011-10-28 10:27:00
12799,219.35,1,2010-06-28 15:57:00
12702,219.0,1,2011-11-20 10:36:00
15790,218.75,1,2011-11-29 14:53:00
15086,218.53,2,2010-05-24 12:27:00
12574,218.45000000000002,1,2011-01-28 09:20:00
15591,217.9,3,2010-05-06 09:23:00
16035,217.73,1,2010-05-28 15:09:00
16666,217.71,2,2011-11-20 14:01:00
15554,217.2,1,2011-03-07 09:00:00
13423,217.03,1,2010-10-07 09:02:00
15401,216.95000000000002,2,2010-09-13 13:42:00
18021,216.41,2,2010-07-18 10:52:00
17902,216.4,1,2010-06-11 12:25:00
15604,216.39,1,2011-10-18 14:47:00
13858,216.17,1,2011-10-13 16:17:00
16179,215.83,1,2011-10-10 09:41:00
16189,215.48,2,2011-11-24 11:47:00
14376,215.46,1,2010-01-25 15:36:00
18007,215.22,1,2010-11-12 11:08:00
14635,215.22,1,2010-09-12 10:47:00
16338,214.8,1,2011-07-05 13:56:00
14106,214.79999999999998,1,2009-12-02 14:09:00
14361,214.71,1,2010-05-10 12:29:00
17619,214.37,1,2011-01-31 14:18:00
15460,214.26,1,2010-12-20 16:08:00
14271,214.18,2,2011-04-28 12:47:00
14601,213.96,1,2011-11-29 09:48:00
18157,213.9,1,2010-05-17 14:09:00
13621,213.85,1,2011-08-15 08:26:00
17153,213.78,1,2011-11-15 13:42:00
13411,213.55,1,2011-08-24 13:57:00
16591,213.5,1,2011-10-02 10:43:00
13724,213.01,1,2010-03-12 15:28:00
13691,212.78,1,2010-11-08 17:34:00
12961,211.99,1,2010-11-25 16:44:00
12470,211.95,1,2010-01-19 11:01:00
15866,211.89,1,2011-08-30 14:09:00
14843,211.79999999999998,1,2010-09-29 12:39:00
15703,211.5,1,2011-03-20 10:51:00
13271,211.49,1,2011-11-02 14:31:00
12995,211.32,1,2011-09-15 15:44:00
15490,210.85,1,2010-10-05 13:11:00
14992,210.5,1,2010-09-23 17:48:00
13532,210.31,1,2011-11-06 12:25:00
17217,210.1,2,2011-04-19 17:19:00
16874,209.89000000000001,1,2010-11-25 13:08:00
17484,209.57,2,2010-05-12 15:41:00
13828,209.49,1,2011-11-17 16:02:00
13056,209.48,1,2010-06-06 14:10:00
14003,209.41,1,2009-12-07 08:53:00
16487,209.4,2,2010-05-11 13:38:00
15112,209.4,1,2010-04-07 14:17:00
17855,208.97,1,2010-12-02 09:44:00
15327,208.75,1,2011-10-18 11:55:00
13290,208.63,1,2010-09-27 16:29:00
15741,208.62,2,2010-09-07 16:21:00
15897,208.59,2,2011-05-29 13:50:00
16457,208.36,1,2011-05-05 13:19:00
15212,208.27999999999997,2,2011-04-12 13:45:00
12848,208.0,1,2010-02-02 12:45:00
16964,207.85,2,2009-12-06 12:53:00
16866,207.73999999999998,3,2011-07-22 10:06:00
15052,207.73000000000002,1,2011-01-24 15:52:00
16752,207.5,1,2010-12-02 12:18:00
13099,207.35999999999999,1,2011-09-01 17:40:00
17989,207.32999999999998,1,2010-11-25 13:49:00
15925,207.15,1,2011-05-29 15:35:00
15295,207.04,1,2010-02-23 13:03:00
15820,206.98,1,2011-01-24 12:00:00
17166,206.34,2,2011-11-01 09:46:00
14964,206.21,1,2011-04-06 14:13:00
15914,205.99,2,2010-11-26 16:10:00
14278,205.83,1,2010-10-26 12:07:00
16540,205.75,1,2010-10-21 17:22:00
17670,205.7,1,2011-04-26 09:12:00
16490,205.41000000000003,1,2010-09-29 16:30:00
14602,205.35999999999999,1,2010-02-21 15:47:00
15307,205.3,1,2011-09-05 11:38:00
15758,205.25,1,2011-11-15 10:48:00
12400,205.25,1,2010-10-21 13:45:00
15319,204.5,1,2011-03-01 12:48:00
17271,204.3,1,2009-12-03 13:49:00
16901,204.26,1,2009-12-10 16:30:00
17206,204.24,1,2011-10-17 13:25:00
14468,204.24,1,2009-12-06 12:21:00
13017,204.0,1,2011-12-02 15:53:00
17394,203.86999999999998,1,2011-05-04 13:22:00
17891,203.85999999999999,1,2011-06-30 20:08:00
14519,203.14,2,2010-01-25 11:18:00
17074,203.05,1,2010-05-26 12:04:00
15459,202.83,2,2010-10-18 15:25:00
15558,202.68,1,2010-03-10 15:25:00
18169,202.65,1,2011-10-10 12:18:00
12416,202.56,1,2010-02-21 10:19:00
14892,202.35000000000002,1,2010-01-18 08:58:00
14385,202.11,3,2011-11-30 15:36:00
16965,201.19,1,2011-04-27 12:08:00
13284,201.19,1,2011-01-13 09:23:00
18281,201.14,2,2011-06-12 10:53:00
18126,200.92,1,2011-10-10 12:19:00
13556,200.82,2,2010-10-06 16:44:00
14330,200.63,1,2010-03-26 09:10:00
17693,200.47,1,2011-07-25 15:48:00
13133,200.45000000000002,3,2011-03-11 10:31:00
13944,200.43,1,2010-02-24 15:02:00
14782,200.10000000000002,1,2011-01-24 11:12:00
15593,199.8,1,2011-09-30 11:46:00
13322,199.48000000000002,1,2011-11-22 14:21:00
14521,199.45000000000002,1,2010-08-05 16:35:00
15001,199.10999999999999,2,2010-11-10 13:51:00
15020,198.47,1,2010-11-25 13:29:00
17184,198.41000000000003,2,2010-05-19 14:24:00
12581,197.71,1,2011-10-31 08:56:00
17778,197.70000000000002,1,2010-02-16 12:44:00
14185,197.65,1,2011-01-12 13:52:00
14789,197.64000000000001,1,2011-11-11 08:59:00
17112,197.57,1,2010-07-25 11:14:00
12927,197.31,1,2010-11-10 10:02:00
15234,197.0,1,2011-03-08 08:53:00
13436,196.89,1,2011-12-08 10:33:00
15746,196.88,1,2011-07-28 15:21:00
13978,196.79000000000002,2,2011-11-25 11:36:00
16937,196.25,1,2010-07-28 17:56:00
